program_name_en,category,program_id,university
"MA Designing Audio Experiences: Art, Science and Production",影视,74afe6be-b5f0-484c-9f00-221ad3d3121e,University College London
Master of Journalism (Documentary Filmmaking),影视,1fe4d51e-ce6c-4362-a319-343d09188e01,The University of Hong Kong
Master of Theatre (Dramaturgy),影视,dd7e7dae-6193-4a0b-8ba7-efbad1d44c92,The University of Melbourne
Master of Theatre (Writing),影视,480699fd-3913-4829-8ab0-526512614e11,The University of Melbourne
Master of Design and Production,影视,1779cc8d-d865-4db2-8a0b-49719155af7f,The University of Melbourne
Master of Film and Television,影视,6cbfda0b-5249-4eca-8137-9ca45d03d3af,The University of Melbourne
Master of Animation and Visual Effects (2-year),影视,bca8b359-1556-49e1-b54b-f6c99fa6f9a0,The University of New South Wales
Master of Animation and Visual Effects (1.5-year),影视,8434a35e-36c1-49f9-8d22-7d54420edf4d,The University of New South Wales
Master of Animation and Visual Effects (1-year),影视,9e6914e7-5805-4139-af25-7975df949679,The University of New South Wales
MA in Film and Media,影视,cc948501-a090-48c0-86a7-35f8e17ed40d,Johns Hopkins University
Master of Film and Screen Arts,影视,e4fe628f-0bfb-4c9b-b694-999951a6e9a3,The University of Sydney
MA Film Studies,影视,d75fd8f9-cdb1-4140-a69f-3b0b762e36bd,King's College London
MSc Film Studies,影视,2244fe69-9e61-4b88-873c-00eb8d8a54f6,The University of Edinburgh
"MSc Film, Exhibition and Curation",影视,b7f1ff00-02dc-4c3a-b0f3-87747f7d9ee6,The University of Edinburgh
"MSc Intermediality: Literature, Film and the Arts in Dialogue",影视,43b406af-a62a-4f02-a4bc-636af13a3dcd,The University of Edinburgh
MA Film Directing,影视,3d1ef9a9-ebdd-412c-8fe0-db254360d253,The University of Edinburgh
MA Playwriting,影视,130d1219-b4e2-4c57-9423-990503c04a2a,The University of Manchester
MA Screenwriting,影视,71538adb-e914-42b3-ba37-7cf11542e258,The University of Manchester
MA Film Studies,影视,40940757-aaa7-4847-90cb-81e7a7f08cca,The University of Manchester
MA in Film and Media Studies,影视,e9ffad4c-1bc3-470c-b6ca-02febdeba165,Columbia University
MA Film and Television,影视,a6eb2514-5815-4ce4-b8ca-24a4a7e1c614,University of Bristol
MA Film Studies (Media Studies),影视,6533e87d-366a-45ae-906c-3b98610fd1a0,University of Amsterdam
MA Global Cross-Media Culture (Media Studies),影视,52057366-80f1-4d81-8b71-fedc2f10f616,University of Amsterdam
MA Film and Television Studies,影视,34127ea0-2e27-4d6c-abab-510c01d6748a,The University of Warwick
MA For Research in Film and Television Studies,影视,7572efa2-c02c-4835-9791-d3a75139ec6d,The University of Warwick
MA Film and Television: Research and Production,影视,eef1d852-6bb5-4512-aa36-44ac9269c478,University of Birmingham
MSc Filmmaking & Media Arts,影视,fada251b-bc69-47c4-aa68-89e52d92cdd7,University of Glasgow
MSc Film Curation,影视,08dc4c3b-d60b-40b5-8a82-fe0a73928ad7,University of Glasgow
MLitt Film & Television Studies,影视,dfbe6e08-e02b-49de-9aad-7e384f2fd548,University of Glasgow
"MA Film, Photography and Media",影视,9c52e59f-390d-42ec-83f4-a3bd4d20a27c,University of Leeds
MA Film Studies,影视,4bc75d4c-cad2-4eb8-b3f4-f6afef06e43d,University of Leeds
MA Contemporary Curating,影视,8de6e65e-780d-4b0a-b7d7-43418c177e69,University of Southampton
MA Film and Cultural Management,影视,078d0656-65ea-4266-982e-3d2ea92da91b,University of Southampton
MA Film Studies,影视,1d96cc16-9c85-4bd4-98d6-46dac468f29b,University of Southampton
MFA in Film & Television Studies,影视,45587ceb-08bc-44b1-9876-ffe628b5b7ef,Boston University
Master of Screen Arts and Production,影视,39fd4e8c-d529-4aee-9d83-a5052e4d612c,University of Technology Sydney
Master of Screen Arts and Production (Extension),影视,7eea0f2b-2f21-4412-9103-355ac4f83595,University of Technology Sydney
"MA Film, Television and Screen Industries",影视,fee54344-7bb2-4403-a7d2-ff05810ba4fe,University of Nottingham
MLitt Film Studies,影视,78448b56-a019-4c83-ba54-abff67bcb2ee,University of St Andrews
MLitt International Master in Audiovisual and Cinema Studies,影视,3c8830bc-8783-453a-afe1-3c3b2006ac56,University of St Andrews
MA Film and Photographic Studies,影视,f6d1a8da-f191-43d3-8e78-f4343c59d447,Leiden University
"Master of Animation, Games and Interactivity",影视,00b768f2-0aef-49b8-a704-87a177388500,Royal Melbourne Institute of Technology
MA Global Film,影视,8b420af5-f1b4-47c3-ac7b-0b7b55c7ab48,Newcastle University(United Kingdom)
MA Film and Contemporary Audiovisual Media,影视,8550e6b5-4b5c-4c08-97f4-fd5c053213cc,University of Groningen
MA Film Studies,影视,668102b1-6f6e-45aa-879d-ba868e7e41c0,University of Liverpool
MA International Film Business,影视,26f9b6df-5adf-4e94-8daa-c9abe45b27d3,University of Exeter
MA Film and Screen Studies,影视,07adaefa-9997-4bbd-813b-ebf83077ac67,University of Exeter
MA Film Studies,影视,cbe04067-c7d4-4649-b2c7-1d05f1bfad42,Lancaster University
"MA Theatre for Social, Political and Environmental Change",影视,af134117-c8a1-4906-9d0b-f6561927d74e,Lancaster University
Master’s degree in Film & Media Studies.,影视,3178bc4f-7cfc-40c4-a84a-3c6483c45868,Washington University in St. Louis
MA Film and Television Production with Directing,影视,e0c247ec-9fc6-4634-bbf0-911f9a9738c4,University of York(United Kingdom)
MSc Film and Television Production with Sound,影视,f0a90e93-c4b9-4df3-89b5-ab93214655af,University of York(United Kingdom)
MA Film and Television Production with Cinematography,影视,83083772-fc5b-4864-83c2-d54c76d3d1a9,University of York(United Kingdom)
MA Film and Television Production with Producing,影视,9ca9017f-21c0-4d90-97bc-dbd13a2a88c6,University of York(United Kingdom)
MA Film and Television Production with Sound,影视,461c9339-596c-4e2e-8372-5055eaa9fe7e,University of York(United Kingdom)
MA Theatre-Making,影视,75af831f-0438-446f-93fb-77ab5e0f1346,University of York(United Kingdom)
MA Film and Television Production with Editing,影视,b5ba4dcc-984a-4555-b25e-ee8906904277,University of York(United Kingdom)
MA Film and Creative Enterprise,影视,92c28364-9d8a-429a-8730-cdd7bf4124b3,University of Reading
MA Media and Broadcast Production,影视,5126caba-6344-490d-b596-2c0ab3a30ec7,Queen's University Belfast
"MFA Film, Television and Digital Media",影视,ab21d8f8-2000-4416-adba-c11d7d5b4b86,Hong Kong Baptist University
MA Communication (Film TV & New Media Concentration) (BNBU),影视,d05821a9-adef-4c91-a41a-238cb2294fd1,Hong Kong Baptist University
MA Filmmaking,影视,d1546e22-54e5-4d55-ad27-c339cea7db37,University of Sussex
MA Film Studies,影视,776d288a-0510-44ad-ade9-03f97e0e1d30,University of Sussex
MA Film Studies,影视,3aaef492-0ece-49a1-8ad2-24d51a72ad9c,University of East Anglia
MA Film and Television Production,影视,29e33119-0bf8-4b6a-91e9-f13322e4efcb,University of East Anglia
MA Theatre Directing: Text and Production,影视,9f5dfa2d-d329-4df8-9f9f-c2e22d29811a,University of East Anglia
MA Film,影视,ed7820b6-55e0-4aa6-81df-c6b5537000dd,University of Kent
MA Performance and Theatre Making,影视,5b7a44d1-ffac-42b9-93b6-ce743511ddcc,University of Kent
MA Film (Film with Practice),影视,b8da4222-3995-4cdc-9482-05b596198556,University of Kent
MSc Animation & VFX,影视,fe47eb4d-ceac-4ffc-bb17-09bc5ce6209e,University of Dundee
Master of Management in Film Industry,影视,6323790e-7319-4076-ba79-7047f356537e,Macau University of Science and Technology
Master of Film Production,影视,0d07eada-508f-45c9-b342-c98f4f54946b,Macau University of Science and Technology
MA Theatre Directing,影视,e5d3dfe6-2dd6-4007-9817-a4e2bc9c3bb1,University of Essex
MA Film Studies,影视,c03c3424-6ce5-4ed2-803f-4af2ac02e8f9,University of Essex
MA Theatre Practice,影视,b92e3aec-f7fa-4ef3-aa2a-2a7f311dbbb1,University of Essex
MA Film and Literature,影视,9a1b02ad-a45c-4570-a103-f7cd8931d78a,University of Essex
MA Scriptwriting (Theatre and Digital Media),影视,02a62510-4ec9-421a-bd68-66fd72d289d4,University of Essex
MA Theatre Directing,影视,fc67c4d6-fd97-42bd-95d7-c6536a209096,"Royal Holloway, University of London"
MA Producing Film and Television,影视,bb131d40-5a46-46e5-9f14-5869c6940515,"Royal Holloway, University of London"
MA Screenwriting for Television and Film (in Retreat),影视,1b919544-469c-4090-863d-b0db8063c0a2,"Royal Holloway, University of London"
MA Digital Media (Image Making),影视,86a271a3-4369-45f8-a440-f1cab01a19bc,"Goldsmiths, University of London"
MA Film & Screen Studies,影视,5d176121-af51-495d-b3d9-8fe2a82b0619,"Goldsmiths, University of London"
MA Filmmaking (Cinematography),影视,e231a95e-c6a1-412a-bad6-3d21d76c0f63,"Goldsmiths, University of London"
MA Filmmaking (Directing Fiction),影视,c2a418c8-b2db-4a57-8186-9204b40e760d,"Goldsmiths, University of London"
MA Filmmaking (Editing),影视,0c8d3c47-2fd2-4978-bdca-3a5206bcf771,"Goldsmiths, University of London"
MA Filmmaking (Producing),影视,c02154cb-4803-4fa3-a6d4-c1bd60920d54,"Goldsmiths, University of London"
"MA Filmmaking (Sound Recording, Post-Production & Design)",影视,b184a6ff-dcbc-4fc5-8683-317ef4db863a,"Goldsmiths, University of London"
MA Filmmaking (Screen Documentary),影视,a1828495-276e-4400-a5d5-6dd58301d0e7,"Goldsmiths, University of London"
"MA Audio, Radio and Podcasting",影视,9a4fd74a-2abd-443f-aa5a-f72b74cea73b,"Goldsmiths, University of London"
MA Script Writing,影视,28d45a0c-7527-401d-8d8e-24113475f418,"Goldsmiths, University of London"
"MA Applied Theatre: Drama in Educational, Community & Social Contexts",影视,17b3d27d-e4e6-4cfa-ac74-f7345de54dad,"Goldsmiths, University of London"
MA Dramaturgy & Writing for Performance,影视,14836bac-9f97-49ee-b382-811740b164f4,"Goldsmiths, University of London"
MA Business of Film,影视,95f2df3f-c8e0-401f-a5d1-170e71c7c040,University of Westminster
"MA Film, Television and Moving Image",影视,251507b3-96e7-47d6-b245-07d81e9946b3,University of Westminster
MA Film and Media Production,影视,36ece61a-7fbd-4ffc-9518-e0fc7ed36426,Coventry University
MSc Environmental Technology,环境工程,388e7f24-7732-4a47-9d51-9d033d3ee035,Imperial College London
MSc Environmental Engineering,环境工程,14151e09-9f82-4873-9593-c1c33fe04464,Imperial College London
MSc Hydrology and Water Resources Management,环境工程,f4be5b66-e8a3-495f-b7fd-19df3f77c9ee,Imperial College London
MSc Conservation Science and Practice,环境工程,9fc8d674-7df1-469a-98fa-a211b50a5145,Imperial College London
MSc Environmental Engineering with Data Science,环境工程,279360af-8909-44e9-a113-4bf6e9dd326e,Imperial College London
MSc Cleantech Innovation,环境工程,3876c6c2-2e25-4184-94c4-1624cdf59dce,Imperial College London
MS in Civil and Environmental Engineering,环境工程,15d9dc5f-4138-4011-881a-9a31c0e00f88,Stanford University
MSc Environmental Change and Management,环境工程,d448ffe3-3118-4731-8e63-792486dcb4a9,University of Oxford
"MSc Nature, Society and Environmental Governance",环境工程,7ce64b9a-55cf-4195-8220-a260ddd302fc,University of Oxford
"MSc Water Science, Policy and Management",环境工程,9b1d6d3a-cfbe-4b20-9bed-5844b89bcbdc,University of Oxford
"MSc Sustainability, Enterprise and the Environment",环境工程,6284db5b-d5ec-4f8f-90d1-85b78a7b98bf,University of Oxford
"MPhil Water Science, Policy and Management",环境工程,f4025d24-0ccb-43bb-9dc7-7f0a20dba078,University of Oxford
MS in Environmental Health,环境工程,cc918132-4e6b-45bc-9843-b26afdd9bf43,暂无
MS in Environmental Health,环境工程,31ca56b3-ef03-4a20-9793-f84319de0ddf,Harvard University
MPhil Engineering for Sustainable Development,环境工程,c56308ef-0794-4e95-8982-627c327347c0,University of Cambridge
MPhil Holocene Climates,环境工程,a47ae16a-b615-4dcd-978e-1d8ec2c6de06,University of Cambridge
MPhil Quantitative Climate and Environmental Science,环境工程,f367f5d5-5503-4249-b612-2b6ea555a7d8,University of Cambridge
MSc Environmental Engineering,环境工程,f50d199d-b2ef-4c1f-be97-09ef0baafb73,Swiss Federal Institute of Technology Zurich
MSc Environmental Sciences,环境工程,94d9c73e-2c93-4c21-af5f-1adde926e2cb,Swiss Federal Institute of Technology Zurich
MSc Environmental Management,环境工程,7094a2e1-ca58-483a-b0c2-e7bc30e93c3e,National University of Singapore
MSc Environmental Engineering,环境工程,c1bb0262-f4d8-4f1a-85e9-aa0d791adf46,National University of Singapore
"MSc Safety, Health and Environmental Technology",环境工程,c8940360-cce8-4cf8-be0e-23769f7ab598,National University of Singapore
MSc Climate Change and Sustainability,环境工程,51a8fff2-ff37-4bce-b1bb-8f5369fdc710,National University of Singapore
MSc Engineering for International Development,环境工程,d77d4801-c17a-4cce-b419-38af6ffdadd6,University College London
MSc Environmental Systems Engineering,环境工程,e666cb54-d216-49f6-be8d-416ebb4f7fc6,University College London
MSc Climate Change,环境工程,24890312-a3e3-48cb-94e2-3d171514dd5d,University College London
MSc Conservation,环境工程,82a755f3-61d8-4536-9756-9b75d9e702ba,University College London
MSc Environmental Modelling,环境工程,b702720e-7420-404a-9a5e-f0e81e1bcf70,University College London
MSc Economics and Policy of Energy and the Environment,环境工程,1006ae1e-177e-408f-b130-b18ead7a846c,University College London
"MSc Aquatic Conservation, Ecology and Restoration",环境工程,b8616c9a-fde0-4a8d-8ebd-1a1f6f3f6696,University College London
MSc Environmental Management,环境工程,01cabecf-e980-4543-8670-dc41e7881227,The University of Hong Kong
MSc Sustainability and Environmental Engineering,环境工程,36c7be71-0583-4a02-9e95-4a41aab85a12,Nanyang Technological University
MS in Environmental Science,环境工程,3fbe9f78-2587-4a31-8cb0-0bfe2436be3f,University of Chicago
Master of Environmental Studies,环境工程,be266121-305c-447e-b6b8-ecdf0c6c98ed,University of Pennsylvania
MS in Biological and Environmental Engineering,环境工程,5d7b08e7-199b-40c5-955a-5dda1fd31bfa,Cornell University
MEng in Biological and Environmental Engineering,环境工程,2c1f52c4-4c99-4319-9996-55968015d69e,Cornell University
MS in CEE-Environment Engineering,环境工程,8554cf52-5955-47dd-9d57-0b25d6c381b5,"University of California, Berkeley"
Master of Climate Solutions (MCS),环境工程,6d18b191-2d5f-429b-ae82-4163a7999677,"University of California, Berkeley"
Master of Environmental Engineering,环境工程,c1452cd9-ef37-4961-ba55-953a658bfef3,The University of Melbourne
Master of Environment,环境工程,d5403bc9-6a9b-4095-8a39-ae0858fc14b1,The University of Melbourne
Master of Environmental Science,环境工程,3e168f19-b75c-43f7-9244-4a55849147f6,The University of Melbourne
Master of Environmental Systems Engineering,环境工程,e9f9d33a-fb63-49b1-9165-850234084d2c,The University of Melbourne
Master of Engineering (Environmental Engineering),环境工程,036261ce-d9ad-4e94-bd92-5a24fdbac28c,The University of New South Wales
Master of Engineering Science (Environmental Engineering),环境工程,d76c42a4-a770-42b0-8fc8-c621c875a7d1,The University of New South Wales
Master of Engineering Science (Sustainable Systems),环境工程,0624e4b7-54fe-4f38-9496-ddc4b1512949,The University of New South Wales
"Master of Engineering Science (Water, Wastewater and Waste Engineering)",环境工程,5c68f9f6-40e2-4391-bf57-e4e5534d82f5,The University of New South Wales
Master of Environmental Management,环境工程,4b37f17c-3154-48ed-85d6-d5d640788f21,The University of New South Wales
M.S. in Environmental Engineering,环境工程,eb534a5c-15a4-47ed-bd3c-c202373e5128,Yale University
Master of Environmental Management,环境工程,c3562da3-b71c-4f95-9566-0336c2796567,Yale University
Master of Environmental Science,环境工程,540cae18-7d57-41f2-b0d5-178060564619,Yale University
Master of Forest Science,环境工程,6f6bc890-c80d-4127-a497-15dfe7dd2a3b,Yale University
M.Sc. Environmental Engineering,环境工程,149caa05-3b52-4e6b-a83c-8321d3012a46,Technical University of Munich
M.Sc. Sustainable Resource Management,环境工程,29d6742c-f404-43fa-bbaf-212d33ca8d5c,Technical University of Munich
MS in Environmental Sciences and Policy,环境工程,96c0a570-75c9-46b3-af89-f7b8be781e76,Johns Hopkins University
MEng Sustainability and Environmental Engineering,环境工程,c72dafe3-8b63-48f4-97bd-677cee480a9a,The University of Sydney
Master of Environmental Science,环境工程,9782a286-83a8-4bef-bd9b-dbf033cd1366,The University of Sydney
Master of Sustainability,环境工程,c155e8ad-dbce-47fe-8682-7c9f4059afcb,The University of Sydney
Master of Professional Engineering (Sustainability and Environmental Engineering),环境工程,e6cd403f-c8dd-4c5a-89e1-7d39aa0990b3,The University of Sydney
MSc Sustainable Cities,环境工程,b75a7c62-8d18-498a-8a09-e954f54509b5,King's College London
"MSc Environment, Politics and Development",环境工程,d4852b97-7cca-4f32-aff8-d6343049ac1f,King's College London
"MSc Risk, Hazards and Society",环境工程,5a60eec0-38f2-44b0-8b9b-a29954e03d36,King's College London
MSc Environmental Science for Sustainability,环境工程,f0243232-c124-44c7-942e-5bb15661c549,King's College London
Master of Environmental Management and Development,环境工程,ce08bab5-7eaa-4d56-8a3b-2a104a0e1840,Australian National University
Master of Environment (Advanced),环境工程,36560b4b-5496-4b8e-b2f8-f447f12538e5,Australian National University
Master of Environment,环境工程,1213819c-1ea4-4391-a243-75814a18c054,Australian National University
Master of Forests,环境工程,7b33c4f6-296e-438f-9862-1a6e56ee6c12,Australian National University
